state,city,county,zipcode,latitude,longitude,major_airport,distance
TX,Mullin,Mills,76864,31.5552,-98.6657,"Austin Bergstrom International Airport",178.6718
TX,Lake Colorado City,Mitchell,79512,32.3491,-100.9376,"Lubbock Preston Smith International Airport",167.87
TX,Colorado City,Mitchell,79512,32.3994,-100.8582,"Lubbock Preston Smith International Airport",166.881
TX,Loraine,Mitchell,79532,32.4087,-100.7125,"Lubbock Preston Smith International Airport",173.741
TX,Westbrook,Mitchell,79565,32.3571,-101.0132,"Lubbock Preston Smith International Airport",163.7263
TX,Bowie,Montague,76230,33.5566,-97.844,"Fort Worth Alliance Airport",79.9191
TX,St. Jo,Montague,76265,33.695,-97.5231,"Fort Worth Alliance Airport",80.9164
TX,Sunset,Montague,76270,33.4479,-97.7663,"Fort Worth Alliance Airport",65.9745
TX,Nocona Hills,Montague,76255,33.8524,-97.6435,"Fort Worth Alliance Airport",100.7726
TX,Nocona,Montague,76255,33.7835,-97.7302,"Fort Worth Alliance Airport",96.391
TX,Montague,Montague,76251,33.6652,-97.7209,"Fort Worth Alliance Airport",84.0989
TX,Shenandoah,Montgomery,77385,30.184,-95.4555,"George Bush Intercontinental Houston Airport",24.7612
TX,Oak Ridge North,Montgomery,77386,30.157,-95.4421,"George Bush Intercontinental Houston Airport",21.4999
TX,Panorama Village,Montgomery,77304,30.3806,-95.4944,"George Bush Intercontinental Houston Airport",46.4452
TX,Patton Village,Montgomery,77372,30.1954,-95.1643,"George Bush Intercontinental Houston Airport",28.9965
TX,Porter Heights,Montgomery,77365,30.1501,-95.3217,"George Bush Intercontinental Houston Airport",18.5223
TX,Roman Forest,Montgomery,77357,30.1813,-95.1548,"George Bush Intercontinental Houston Airport",28.3145
TX,Montgomery,Montgomery,77356,30.3921,-95.6958,"George Bush Intercontinental Houston Airport",56.705
TX,Splendora,Montgomery,77372,30.2324,-95.1616,"George Bush Intercontinental Houston Airport",32.5513
TX,Magnolia,Montgomery,77355,30.2117,-95.7419,"George Bush Intercontinental Houston Airport",46.0791
TX,Cut and Shoot,Montgomery,77306,30.3404,-95.354,"George Bush Intercontinental Houston Airport",39.6039
TX,Conroe,Montgomery,77384,30.3239,-95.4825,"George Bush Intercontinental Houston Airport",40.1144
TX,Pinehurst,Montgomery,77362,30.1889,-95.7017,"George Bush Intercontinental Houston Airport",41.4582
TX,Stagecoach,Montgomery,77355,30.1438,-95.7079,"George Bush Intercontinental Houston Airport",39.4734
TX,Woodloch,Montgomery,77385,30.2173,-95.4132,"George Bush Intercontinental Houston Airport",26.8026
TX,The Woodlands,Montgomery,77393,30.1738,-95.5134,"George Bush Intercontinental Houston Airport",26.785
TX,Woodbranch,Montgomery,77357,30.1813,-95.1836,"George Bush Intercontinental Houston Airport",26.6437
TX,Willis,Montgomery,77378,30.4314,-95.4832,"George Bush Intercontinental Houston Airport",51.5381
TX,Sunray,Moore,79086,36.0182,-101.8245,"Rick Husband Amarillo International Airport",89.4662
TX,Cactus,Moore,79013,36.0444,-102.008,"Rick Husband Amarillo International Airport",95.71
TX,Dumas,Moore,79029,35.8613,-101.9642,"Rick Husband Amarillo International Airport",75.1021
TX,Naples,Morris,75568,33.203,-94.6776,"Shreveport Regional Airport",115.8095
TX,Lone Star,Morris,75668,32.9392,-94.7091,"Shreveport Regional Airport",99.1747
TX,Daingerfield,Morris,75638,33.0306,-94.725,"Shreveport Regional Airport",106.2696
TX,Omaha,Morris,75571,33.182,-94.7402,"Shreveport Regional Airport",118.2868
TX,Matador,Motley,79244,34.015,-100.8211,"Lubbock Preston Smith International Airport",100.445
TX,Roaring Springs,Motley,79256,33.8992,-100.8561,"Lubbock Preston Smith International Airport",93.1224
TX,Cushing,Nacogdoches,75760,31.8126,-94.8411,"Shreveport Regional Airport",118.8013
TX,Garrison,Nacogdoches,75946,31.8252,-94.4932,"Shreveport Regional Airport",93.4114
TX,Nacogdoches,Nacogdoches,75965,31.6134,-94.6528,"Shreveport Regional Airport",121.0949
TX,Appleby,Nacogdoches,75965,31.717,-94.6078,"Shreveport Regional Airport",109.6014
TX,Chireno,Nacogdoches,75937,31.4989,-94.3459,"Shreveport Regional Airport",116.2472
TX,Redfield,Nacogdoches,75965,31.6811,-94.6629,"Shreveport Regional Airport",116.0628
TX,Emhouse,Navarro,75110,32.1607,-96.5772,"Dallas Love Field",80.551
TX,Powell,Navarro,75153,32.1128,-96.3236,"Dallas Love Field",95.5066
TX,Navarro,Navarro,75109,32.0007,-96.3826,"Dallas Love Field",103.9089
TX,Blooming Grove,Navarro,76626,32.0924,-96.7173,"Dallas Love Field",84.862
TX,Frost,Navarro,76641,32.0788,-96.8086,"Dallas Love Field",85.5271
TX,Retreat,Navarro,75110,32.0507,-96.4787,"Dallas Love Field",95.2245
TX,Richland,Navarro,76681,31.9176,-96.4265,"Dallas Love Field",110.8028
TX,Dawson,Navarro,76639,31.8941,-96.7151,"Dallas Love Field",106.7435
TX,Eureka,Navarro,75109,32.012,-96.2855,"Dallas Love Field",106.9931
TX,Oak Valley,Navarro,75110,32.0331,-96.5116,"Dallas Love Field",95.9777
TX,Angus,Navarro,75110,31.9976,-96.427,"Dallas Love Field",102.5302
TX,Rice,Navarro,75155,32.2388,-96.4978,"Dallas Love Field",75.3405
TX,Mustang,Navarro,75109,32.0135,-96.4303,"Dallas Love Field",100.7803
TX,Mildred,Navarro,75109,32.0411,-96.3483,"Dallas Love Field",101.3142
TX,Barry,Navarro,75102,32.0998,-96.6377,"Dallas Love Field",85.4886
TX,Corsicana,Navarro,75151,32.0824,-96.4665,"Dallas Love Field",92.395
TX,Kerens,Navarro,75144,32.1308,-96.2251,"Dallas Love Field",98.9892
TX,Goodlow,Navarro,75144,32.1091,-96.2152,"Dallas Love Field",101.4886
TX,Newton,Newton,75966,30.8502,-93.7537,"Shreveport Regional Airport",177.6422
TX,South Toledo Bend,Newton,75932,31.1568,-93.6074,"Shreveport Regional Airport",144.8941
TX,Deweyville,Newton,77632,30.3034,-93.7592,"George Bush Intercontinental Houston Airport",156.2194
TX,Blackwell,Nolan,79506,32.0851,-100.3194,"Lubbock Preston Smith International Airport",224.771
TX,Sweetwater,Nolan,79556,32.4693,-100.4092,"Lubbock Preston Smith International Airport",187.0591
TX,Roscoe,Nolan,79545,32.4419,-100.5322,"Lubbock Preston Smith International Airport",181.4543
TX,Corpus Christi,Nueces,78480,27.726,-97.3755,"Corpus Christi International Airport",13.3185
TX,La Paloma-Lost Creek,Nueces,78380,27.7195,-97.7391,"Corpus Christi International Airport",24.0865
TX,Robstown,Nueces,78380,27.7886,-97.6685,"Corpus Christi International Airport",16.5831
TX,Sandy Hollow-Escondidas,Nueces,78383,27.9452,-97.8061,"Corpus Christi International Airport",35.7248
TX,Banquete,Nueces,78380,27.8007,-97.7972,"Corpus Christi International Airport",29.3132
TX,Rancho Banquete,Nueces,78380,27.8094,-97.8455,"Corpus Christi International Airport",34.1455
TX,Bishop,Nueces,78343,27.5851,-97.7977,"Corpus Christi International Airport",35.7351
TX,Port Aransas,Nueces,78373,27.8102,-97.0875,"Corpus Christi International Airport",40.9352
TX,Driscoll,Nueces,78380,27.673,-97.751,"Corpus Christi International Airport",26.8679
TX,Petronila,Nueces,78380,27.6713,-97.6322,"Corpus Christi International Airport",16.9618
TX,North San Pedro,Nueces,78380,27.8027,-97.682,"Corpus Christi International Airport",18.1451
TX,Spring Gardens,Nueces,78380,27.7615,-97.7419,"Corpus Christi International Airport",23.7038
TX,Tierra Verde,Nueces,78380,27.7616,-97.7174,"Corpus Christi International Airport",21.295
TX,Tierra Grande,Nueces,78415,27.7037,-97.5718,"Corpus Christi International Airport",10.1631
TX,Perryton,Ochiltree,79070,36.393,-100.7976,"Rick Husband Amarillo International Airport",154.0776
TX,Boys Ranch,Oldham,79010,35.5331,-102.2536,"Rick Husband Amarillo International Airport",60.6766
TX,Adrian,Oldham,79001,35.2742,-102.6671,"Rick Husband Amarillo International Airport",87.4895
TX,Vega,Oldham,79092,35.2456,-102.4262,"Rick Husband Amarillo International Airport",65.4775
TX,Vidor,Orange,77670,30.1291,-93.9967,"George Bush Intercontinental Houston Airport",130.4129
TX,West Orange,Orange,77630,30.0791,-93.7598,"George Bush Intercontinental Houston Airport",152.6181
TX,Bridge City,Orange,77630,30.0298,-93.8406,"George Bush Intercontinental Houston Airport",144.6003
TX,Mauriceville,Orange,77632,30.2187,-93.8758,"George Bush Intercontinental Houston Airport",143.375
TX,Orange,Orange,77632,30.121,-93.7616,"George Bush Intercontinental Houston Airport",152.8057
TX,Pine Forest,Orange,77662,30.1757,-94.0367,"George Bush Intercontinental Houston Airport",127.3267
TX,Rose City,Orange,77662,30.1049,-94.0506,"George Bush Intercontinental Houston Airport",124.9647
TX,Mingus,Palo Pinto,76463,32.5363,-98.4249,"Fort Worth Meacham International Airport",104.3211
TX,Graford,Palo Pinto,76449,32.9374,-98.2476,"Fort Worth Meacham International Airport",83.6915
TX,Gordon,Palo Pinto,76453,32.5455,-98.3672,"Fort Worth Meacham International Airport",98.8617
TX,Mineral Wells,Palo Pinto,76088,32.8169,-98.0776,"Fort Worth Meacham International Airport",66.8346
TX,Palo Pinto,Palo Pinto,76484,32.7692,-98.3007,"Fort Worth Meacham International Airport",87.8856
TX,Strawn,Palo Pinto,76475,32.5509,-98.4978,"Fort Worth Meacham International Airport",110.3852
TX,Carthage,Panola,75633,32.1526,-94.3368,"Shreveport Regional Airport",58.1142
TX,Beckville,Panola,75631,32.2436,-94.4561,"Shreveport Regional Airport",63.3858
TX,Gary City,Panola,75643,32.0277,-94.3679,"Shreveport Regional Airport",69.0739
TX,Annetta,Parker,76008,32.6938,-97.6581,"Fort Worth Meacham International Airport",30.9988
TX,Briar,Parker,76023,32.9884,-97.5528,"Fort Worth Alliance Airport",21.8249
TX,Horseshoe Bend,Parker,76087,32.5752,-97.8782,"Fort Worth Meacham International Airport",55.4017
TX,Cool,Parker,76088,32.8001,-98.0113,"Fort Worth Meacham International Airport",60.6836
TX,Millsap,Parker,76066,32.7493,-98.0117,"Fort Worth Meacham International Airport",61.2029
TX,Aledo,Parker,76008,32.6973,-97.607,"Fort Worth Meacham International Airport",26.6218
TX,Springtown,Parker,76082,32.9693,-97.6803,"Fort Worth Alliance Airport",33.7814
TX,Annetta South,Parker,76008,32.6742,-97.6481,"Fort Worth Meacham International Airport",31.242
TX,Sanctuary,Parker,76020,32.9132,-97.5877,"Fort Worth Meacham International Airport",23.4659
TX,Annetta North,Parker,76008,32.7193,-97.6723,"Fort Worth Meacham International Airport",31.0559
TX,Hudson Oaks,Parker,76087,32.7508,-97.6999,"Fort Worth Meacham International Airport",32.4701
TX,Weatherford,Parker,76087,32.7536,-97.7723,"Fort Worth Meacham International Airport",39.0187
TX,Willow Park,Parker,76087,32.7548,-97.6499,"Fort Worth Meacham International Airport",27.8308
TX,Western Lake,Parker,76087,32.6215,-97.816,"Fort Worth Meacham International Airport",47.8216
TX,Friona,Parmer,79035,34.6394,-102.7232,"Rick Husband Amarillo International Airport",112.9526
TX,Farwell,Parmer,79325,34.3855,-103.0373,"Lubbock Preston Smith International Airport",137.7183
TX,Bovina,Parmer,79009,34.5157,-102.8846,"Rick Husband Amarillo International Airport",132.982
TX,Imperial,Pecos,79743,31.2668,-102.6947,"Lubbock Preston Smith International Airport",278.7733
TX,Fort Stockton,Pecos,79735,30.8926,-102.8844,"Lubbock Preston Smith International Airport",323.8691
TX,Iraan,Pecos,79744,30.9129,-101.9001,"Lubbock Preston Smith International Airport",305.9498
TX,Coyanosa,Pecos,79730,31.2409,-103.065,"Lubbock Preston Smith International Airport",293.5107
TX,Indian Springs,Polk,77351,30.6879,-94.7449,"George Bush Intercontinental Houston Airport",96.9343
TX,Corrigan,Polk,75939,30.9988,-94.8275,"George Bush Intercontinental Houston Airport",123.075
TX,Seven Oaks,Polk,77351,30.8517,-94.8579,"George Bush Intercontinental Houston Airport",107.0045
TX,Goodrich,Polk,77335,30.6093,-94.9467,"George Bush Intercontinental Houston Airport",79.1469
TX,Cedar Point,Polk,77351,30.7975,-95.0749,"George Bush Intercontinental Houston Airport",93.9565
TX,Onalaska,Polk,77360,30.8209,-95.1111,"George Bush Intercontinental Houston Airport",95.6008
TX,Pleasant Hill,Polk,75939,31.0033,-94.7936,"George Bush Intercontinental Houston Airport",124.8634
TX,Livingston,Polk,77399,30.71,-94.9381,"George Bush Intercontinental Houston Airport",89.4842
TX,West Livingston,Polk,77351,30.6957,-95.0097,"George Bush Intercontinental Houston Airport",85.2581
TX,Bishop Hills,Potter,79124,35.2614,-101.9519,"Rick Husband Amarillo International Airport",22.815
TX,Amarillo,Potter,79189,35.1988,-101.8311,"Rick Husband Amarillo International Airport",11.594
TX,Redford,Presidio,79846,29.4342,-104.1824,"Lubbock Preston Smith International Airport",520.6791
TX,Presidio,Presidio,79845,29.5603,-104.3653,"Lubbock Preston Smith International Airport",515.8307
TX,Marfa,Presidio,79843,30.3107,-104.0255,"Lubbock Preston Smith International Airport",426.7542
TX,East Tawakoni,Rains,75472,32.9011,-95.9397,"Dallas Love Field",85.3909
TX,Emory,Rains,75440,32.8765,-95.7677,"Dallas Love Field",101.309
TX,Point,Rains,75472,32.9301,-95.8689,"Dallas Love Field",92.2392
TX,Lake Tanglewood,Randall,79118,35.057,-101.7816,"Rick Husband Amarillo International Airport",19.3221
TX,Palisades,Randall,79118,35.0614,-101.8032,"Rick Husband Amarillo International Airport",19.6665
TX,Canyon,Randall,79016,34.9877,-101.9178,"Rick Husband Amarillo International Airport",32.1714
TX,Timbercreek Canyon,Randall,79118,35.0539,-101.8186,"Rick Husband Amarillo International Airport",21.0592
TX,Big Lake,Reagan,76932,31.1941,-101.4534,"Lubbock Preston Smith International Airport",276.7776
TX,Camp Wood,Real,78833,29.669,-100.0108,"San Antonio International Airport",149.7434
TX,Leakey,Real,78873,29.7254,-99.7631,"San Antonio International Airport",126.8074
TX,Avery,Red River,75554,33.5522,-94.7803,"Shreveport Regional Airport",151.7879
TX,Detroit,Red River,75436,33.6602,-95.2664,"Dallas Love Field",172.9342
TX,Annona,Red River,75550,33.5818,-94.913,"Shreveport Regional Airport",161.9033
TX,Clarksville,Red River,75426,33.611,-95.0561,"Shreveport Regional Airport",172.9796
TX,Bogata,Red River,75417,33.4698,-95.2135,"Dallas Love Field",167.4857
TX,Pecos,Reeves,79772,31.4046,-103.5057,"Lubbock Preston Smith International Airport",296.6008
TX,Balmorhea,Reeves,79718,30.984,-103.7438,"Lubbock Preston Smith International Airport",348.3395
TX,Toyah,Reeves,79785,31.3125,-103.7946,"Lubbock Preston Smith International Airport",320.2044
TX,Woodsboro,Refugio,78393,28.2379,-97.3255,"Corpus Christi International Airport",54.7708
TX,Tivoli,Refugio,77990,28.4608,-96.8915,"Corpus Christi International Airport",97.3082
TX,Austwell,Refugio,77950,28.3911,-96.8437,"Corpus Christi International Airport",94.4685
TX,Refugio,Refugio,78377,28.3073,-97.275,"Corpus Christi International Airport",63.6946
TX,Bayside,Refugio,78340,28.0966,-97.2109,"Corpus Christi International Airport",46.1407
TX,Miami,Roberts,79059,35.6923,-100.6416,"Rick Husband Amarillo International Airport",109.8156
TX,Calvert,Robertson,77837,30.9791,-96.6716,"Austin Bergstrom International Airport",129.3942
TX,Franklin,Robertson,77856,31.0251,-96.4874,"Austin Bergstrom International Airport",146.0685
TX,Hearne,Robertson,77859,30.877,-96.5956,"Austin Bergstrom International Airport",127.8486
TX,Bremond,Robertson,76629,31.1657,-96.676,"Austin Bergstrom International Airport",143.8607
TX,McLendon-Chisholm,Rockwall,75032,32.8512,-96.3924,"Dallas Love Field",42.9172
TX,Heath,Rockwall,75032,32.8444,-96.4679,"Dallas Love Field",35.8646
TX,Mobile City,Rockwall,75087,32.9228,-96.4111,"Dallas Love Field",42.0033
TX,Royse City,Rockwall,75189,32.9762,-96.3175,"Dallas Love Field",51.9011
TX,Fate,Rockwall,75189,32.9429,-96.3858,"Dallas Love Field",44.7939
TX,Rockwall,Rockwall,75189,32.9169,-96.4377,"Dallas Love Field",39.44
TX,Ballinger,Runnels,76821,31.7395,-99.9559,"Fort Worth Meacham International Airport",271.7882
TX,Miles,Runnels,76861,31.6006,-100.1853,"Lubbock Preston Smith International Airport",275.9256
TX,Winters,Runnels,79567,31.9564,-99.9293,"Fort Worth Meacham International Airport",259.4324
TX,Lake Cherokee,Rusk,75691,32.3569,-94.6513,"Shreveport Regional Airport",78.1582
TX,Easton,Rusk,75641,32.382,-94.5912,"Shreveport Regional Airport",72.2249
TX,Henderson,Rusk,75680,32.1576,-94.796,"Shreveport Regional Airport",96.7
TX,Mount Enterprise,Rusk,75681,31.9113,-94.6826,"Shreveport Regional Airport",100.2407
TX,Overton,Rusk,75684,32.276,-94.9726,"Shreveport Regional Airport",109.3891
TX,Tatum,Rusk,75691,32.3158,-94.5189,"Shreveport Regional Airport",66.7088
TX,New London,Rusk,75684,32.2687,-94.9296,"Shreveport Regional Airport",105.5671
TX,Reklaw,Rusk,75784,31.8662,-94.9834,"Shreveport Regional Airport",126.6654
TX,Hemphill,Sabine,75948,31.3431,-93.8512,"Shreveport Regional Airport",122.7276
TX,Pineland,Sabine,75968,31.2467,-93.9744,"Shreveport Regional Airport",134.1612
TX,Milam,Sabine,75959,31.4541,-93.7979,"Shreveport Regional Airport",110.3921
TX,San Augustine,San Augustine,75972,31.5297,-94.1108,"Shreveport Regional Airport",105.443
TX,Broaddus,San Augustine,75929,31.3051,-94.2699,"Shreveport Regional Airport",133.6825
TX,Cape Royale,San Jacinto,77331,30.653,-95.1265,"George Bush Intercontinental Houston Airport",77.1535
TX,Shepherd,San Jacinto,77371,30.491,-95.0021,"George Bush Intercontinental Houston Airport",65.0819
TX,Point Blank,San Jacinto,77364,30.7474,-95.2163,"George Bush Intercontinental Houston Airport",85.6865
TX,Oakhurst,San Jacinto,77359,30.7433,-95.3073,"George Bush Intercontinental Houston Airport",84.4492
TX,Coldspring,San Jacinto,77331,30.5898,-95.1307,"George Bush Intercontinental Houston Airport",70.2917
TX,Lakeshore Gardens-Hidden Acres,San Patricio,78368,28.1235,-97.8654,"Corpus Christi International Airport",53.1169
TX,La Paloma Addition,San Patricio,78387,28.017,-97.5009,"Corpus Christi International Airport",27.4208
TX,Country Acres,San Patricio,78336,27.9251,-97.1661,"Corpus Christi International Airport",37.1665
TX,Sinton,San Patricio,78387,28.0392,-97.5154,"Corpus Christi International Airport",29.9219
TX,Paisano Park,San Patricio,78368,28.0951,-97.8592,"Corpus Christi International Airport",50.4036
TX,Taft Southwest,San Patricio,78390,27.9707,-97.4047,"Corpus Christi International Airport",24.2082
TX,Ingleside,San Patricio,78374,27.87,-97.2077,"Corpus Christi International Airport",30.9152
TX,Taft,San Patricio,78390,27.98,-97.3929,"Corpus Christi International Airport",25.6224
TX,Ingleside on the Bay,San Patricio,78362,27.8304,-97.221,"Corpus Christi International Airport",28.3565
TX,Mathis,San Patricio,78368,28.0909,-97.817,"Corpus Christi International Airport",47.2507
TX,Edgewater Estates,San Patricio,78368,28.0969,-97.865,"Corpus Christi International Airport",50.945
TX,Edroy,San Patricio,78370,27.9609,-97.6754,"Corpus Christi International Airport",27.2388
TX,Gregory,San Patricio,78359,27.9221,-97.2918,"Corpus Christi International Airport",26.6158
TX,Portland,San Patricio,78390,27.8911,-97.3284,"Corpus Christi International Airport",21.653
TX,San Patricio,San Patricio,78368,27.9772,-97.7766,"Corpus Christi International Airport",35.5188
TX,Odem,San Patricio,78370,27.9463,-97.5865,"Corpus Christi International Airport",21.2812
TX,Del Sol,San Patricio,78387,28.0132,-97.5202,"Corpus Christi International Airport",27.0627
TX,Rancho Chico,San Patricio,78387,28.0243,-97.4966,"Corpus Christi International Airport",28.2361
TX,Aransas Pass,San Patricio,78336,27.8877,-97.1134,"Corpus Christi International Airport",40.3029
TX,Loma Linda,San Patricio,78387,28.007,-97.4994,"Corpus Christi International Airport",26.3094
TX,Falman,San Patricio,78336,27.9281,-97.1713,"Corpus Christi International Airport",36.8711
TX,Morgan Farm,San Patricio,78387,28.0055,-97.5535,"Corpus Christi International Airport",26.6426
TX,Lake City,San Patricio,78368,28.0821,-97.8828,"Corpus Christi International Airport",51.0574
TX,Tradewinds,San Patricio,78390,27.995,-97.2601,"Corpus Christi International Airport",34.4274
TX,Richland Springs,San Saba,76871,31.2715,-98.9486,"Austin Bergstrom International Airport",171.1066
TX,San Saba,San Saba,76877,31.1965,-98.7244,"Austin Bergstrom International Airport",150.264
TX,Eldorado,Schleicher,76936,30.8617,-100.5979,"San Antonio International Airport",252.2487
TX,Snyder,Scurry,79550,32.7133,-100.9113,"Lubbock Preston Smith International Airport",135.5106
TX,Hermleigh,Scurry,79526,32.6365,-100.7523,"Lubbock Preston Smith International Airport",151.5873
TX,Moran,Shackelford,76464,32.5471,-99.1663,"Fort Worth Meacham International Airport",171.5249
TX,Albany,Shackelford,76430,32.7272,-99.2956,"Fort Worth Meacham International Airport",181.0346
TX,Joaquin,Shelby,75954,31.9659,-94.0504,"Shreveport Regional Airport",57.484
TX,Center,Shelby,75935,31.793,-94.1796,"Shreveport Regional Airport",79.9586
TX,Huxley,Shelby,75973,31.7644,-93.8848,"Shreveport Regional Airport",76.062
TX,Tenaha,Shelby,75974,31.944,-94.2457,"Shreveport Regional Airport",68.454
TX,Timpson,Shelby,75975,31.9065,-94.3971,"Shreveport Regional Airport",80.6217
TX,Texhoma,Sherman,73960,36.4937,-101.7937,"Rick Husband Amarillo International Airport",141.9161
TX,Stratford,Sherman,79084,36.3376,-102.076,"Rick Husband Amarillo International Airport",128.7401
TX,Bullard,Smith,75757,32.1451,-95.3195,"Shreveport Regional Airport",144.3617
TX,New Chapel Hill,Smith,75707,32.3012,-95.1674,"Shreveport Regional Airport",127.0434
TX,Noonday,Smith,75762,32.2445,-95.397,"Shreveport Regional Airport",149.3191
TX,Hideaway,Smith,75771,32.489,-95.4578,"Dallas Love Field",136.4245
TX,Arp,Smith,75750,32.2279,-95.0536,"Shreveport Regional Airport",117.9052
TX,Lindale,Smith,75771,32.4934,-95.4069,"Dallas Love Field",140.8477
TX,Emerald Bay,Smith,75757,32.1602,-95.438,"Dallas Love Field",153.0068
TX,Winona,Smith,75792,32.4928,-95.173,"Shreveport Regional Airport",126.5064
TX,Troup,Smith,75789,32.145,-95.1229,"Shreveport Regional Airport",126.4641
TX,Whitehouse,Smith,75791,32.2222,-95.2217,"Shreveport Regional Airport",133.5192
TX,Tyler,Smith,75799,32.3184,-95.3062,"Shreveport Regional Airport",139.7608
TX,Glen Rose,Somervell,76043,32.2462,-97.7441,"Fort Worth Meacham International Airport",73.1335
TX,La Escondida,Starr,78582,26.3807,-98.8737,"Corpus Christi International Airport",205.7741
TX,La Chuparosa,Starr,78582,26.4037,-98.9268,"Corpus Christi International Airport",207.3919
TX,La Carla,Starr,78582,26.4354,-98.7406,"Corpus Christi International Airport",192.5758
TX,La Grulla,Starr,78582,26.272,-98.6483,"Corpus Christi International Airport",201.6688
TX,Regino Ramirez,Starr,78584,26.488,-98.9338,"Corpus Christi International Airport",201.0755
TX,La Loma de Falcon,Starr,78584,26.537,-99.0961,"Corpus Christi International Airport",209.0645
TX,La Minita,Starr,78584,26.5022,-99.0734,"Corpus Christi International Airport",209.9717
TX,La Paloma Ranchettes,Starr,78582,26.3148,-98.623,"Corpus Christi International Airport",196.3142
TX,La Puerta,Starr,78582,26.3468,-98.7504,"Corpus Christi International Airport",200.8937
TX,La Rosita,Starr,78584,26.402,-98.9326,"Corpus Christi International Airport",207.922
TX,La Victoria,Starr,78582,26.3478,-98.6295,"Corpus Christi International Airport",193.6613
TX,Rio Grande City,Starr,78582,26.3808,-98.8215,"Corpus Christi International Airport",202.3901
TX,Rivereno,Starr,78582,26.3052,-98.6398,"Corpus Christi International Airport",198.14
TX,Ranchitos del Norte,Starr,78582,26.4003,-98.8715,"Corpus Christi International Airport",203.9898
TX,Ramos,Starr,78584,26.428,-99.027,"Corpus Christi International Airport",212.3455
TX,Ramirez-Perez,Starr,78582,26.317,-98.6933,"Corpus Christi International Airport",200.138
TX,Las Lomas,Starr,78582,26.3638,-98.7747,"Corpus Christi International Airport",200.9031
TX,Roma,Starr,78584,26.4166,-99.006,"Corpus Christi International Airport",211.7766
TX,Quesada,Starr,78582,26.2819,-98.5819,"Corpus Christi International Airport",197.1101
TX,H. Cuellar Estates,Starr,78584,26.5611,-99.1258,"Corpus Christi International Airport",209.5484
TX,Gutierrez,Starr,78582,26.3401,-98.6315,"Corpus Christi International Airport",194.4774
TX,Guadalupe Guerra,Starr,78584,26.4108,-99.0819,"Corpus Christi International Airport",217.5773
TX,Loma Linda West,Starr,78582,26.4205,-98.9304,"Corpus Christi International Airport",206.264
TX,Loma Vista,Starr,78584,26.4168,-98.9814,"Corpus Christi International Airport",210.055
TX,Longoria,Starr,78582,26.3024,-98.6425,"Corpus Christi International Airport",198.549
TX,Los Alvarez,Starr,78582,26.3859,-98.899,"Corpus Christi International Airport",207.0041
TX,Salineño,Starr,78585,26.5176,-99.1121,"Corpus Christi International Airport",211.6855
TX,Salineño North,Starr,78585,26.5255,-99.0901,"Corpus Christi International Airport",209.4657
TX,Los Barreras,Starr,78582,26.3911,-98.9184,"Corpus Christi International Airport",207.8638
TX,Los Ebanos,Starr,78582,26.4114,-98.9185,"Corpus Christi International Airport",206.2022
TX,Garza-Salinas II,Starr,78582,26.3519,-98.7595,"Corpus Christi International Airport",201.0027
TX,Los Veteranos II,Starr,78045,27.7712,-99.4433,"Corpus Christi International Airport",191.0763
TX,Garceno,Starr,78584,26.4124,-98.9405,"Corpus Christi International Airport",207.6087
TX,San Fernando,Starr,78582,26.4033,-98.8351,"Corpus Christi International Airport",201.3584
TX,San Isidro,Starr,78588,26.7136,-98.4479,"Corpus Christi International Airport",150.2258
TX,Fronton Ranchettes,Starr,78584,26.4253,-99.0268,"Corpus Christi International Airport",212.5439
TX,Fronton,Starr,78584,26.4256,-99.0762,"Corpus Christi International Airport",216.0222
TX,Flor del Rio,Starr,78582,26.4013,-98.9015,"Corpus Christi International Airport",205.894
TX,Santel,Starr,78582,26.3756,-98.8833,"Corpus Christi International Airport",206.8299
TX,Fernando Salinas,Starr,78582,26.3979,-98.8311,"Corpus Christi International Airport",201.5553
TX,Falconaire,Starr,78545,26.5511,-99.1169,"Corpus Christi International Airport",209.5969
TX,Falcon Heights,Starr,78584,26.5604,-99.1225,"Corpus Christi International Airport",209.3485
TX,Evergreen,Starr,78584,26.4247,-99.024,"Corpus Christi International Airport",212.3943
TX,Eugenio Saenz,Starr,78582,26.3582,-98.6331,"Corpus Christi International Airport",192.9218
TX,Manuel Garcia,Starr,78582,26.3337,-98.7016,"Corpus Christi International Airport",199.1259
TX,Escobares,Starr,78584,26.412,-98.9599,"Corpus Christi International Airport",208.9636
TX,Elias-Fela Solis,Starr,78582,26.3855,-98.6238,"Corpus Christi International Airport",189.9109
TX,El Refugio,Starr,78582,26.3406,-98.7589,"Corpus Christi International Airport",201.9573
TX,El Rancho Vela,Starr,78582,26.4038,-98.7691,"Corpus Christi International Airport",197.0924
TX,El Quiote,Starr,78582,26.3845,-98.9084,"Corpus Christi International Airport",207.7434
TX,El Chaparral,Starr,78582,26.3489,-98.7673,"Corpus Christi International Airport",201.7446
TX,El Castillo,Starr,78582,26.3349,-98.6384,"Corpus Christi International Airport",195.3451
TX,El Brazil,Starr,78582,26.4686,-98.7269,"Corpus Christi International Airport",188.8594
TX,East Alto Bonito,Starr,78582,26.3023,-98.6358,"Corpus Christi International Airport",198.1811
TX,E. Lopez,Starr,78582,26.3087,-98.6378,"Corpus Christi International Airport",197.7063
TX,Delmita,Starr,78536,26.6851,-98.4231,"Corpus Christi International Airport",151.2343
