zipcode,state,city,county,latitude,longitude,timezone,population_total,median_age,avg_rainfall,median_aqi,percentage_good_days,avg_temp_num,cost_rank,rent_index,restaurant_price_index,local_puchasing_power_index,lower_income_tax_rate,higher_income_tax_rate,sales_tax_rate,real_estate_tax_rate,annual_taxes_on_state_median_val_home,combined_upper_most_cap_gains,healthcare_rank,healthcare_cost_rank,distance_to_airport,distance_to_national_park
30048,GA,Lilburn,Gwinnett,33.88870,-84.13790,America/New_York,64489,39.10,51.140,38,1,60,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,35.04850,41.86100
30078,GA,Snellville,Gwinnett,33.85630,-84.00380,America/New_York,84343,37.60,51.140,38,1,60,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,46.20910,54.74500
30071,GA,Norcross,Gwinnett,33.93790,-84.20650,America/New_York,81964,30.00,51.140,38,1,60,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,28.69240,34.63640
30507,GA,Gainesville,Hall,34.29030,-83.83010,America/New_York,131985,33.88,54.530,33,1,59.5,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,75.69330,60.18250
30281,GA,Stockbridge,Henry,33.52530,-84.22940,America/New_York,69251,36.90,49.840,34,1,61.5,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,22.18690,59.67780
31099,GA,Warner Robins,Houston,32.59700,-83.65290,America/New_York,87946,31.40,47.050,35,1,64,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,136.29910,175.88990
31698,GA,Valdosta,Lowndes,30.85020,-83.27880,America/New_York,95137,32.83,50.830,29,1,66.2,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,114.26780,94.55760
31999,GA,Columbus,Muscogee,32.51000,-84.87710,America/New_York,174452,36.02,49.540,34,1,63.8,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,132.08370,165.39070
30015,GA,Covington,Newton,33.60490,-83.84650,America/New_York,94618,35.55,49.850,,,61.3,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,53.96880,79.31140
30157,GA,Dallas,Paulding,33.91530,-84.84160,America/New_York,91280,35.05,51.330,,,59.8,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,30.01790,25.14270
30999,GA,Augusta,Richmond,33.36450,-82.07080,America/New_York,209994,32.99,44.840,40,1,63.3,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,9.88980,158.28280
30094,GA,Conyers,Rockdale,33.66450,-83.99660,America/New_York,88099,37.40,50.250,34,1,61.1,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,40.06010,64.02220
30224,GA,Griffin,Spalding,33.24180,-84.27470,America/New_York,64297,38.75,49.620,,,61.9,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,46.16020,86.41040
30052,GA,Loganville,Walton,33.83530,-83.89570,America/New_York,69619,36.30,50.360,,,60.8,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,53.95720,64.99590
30722,GA,Dalton,Whitfield,34.76900,-84.97120,America/New_York,83445,34.55,53.550,,,59.5,,,,,1.00,5.75,4.00,0.92,"$1,623.00",29.40,51,26,36.42470,75.60410
96744,HI,Kaneohe,Honolulu,21.40620,-157.79040,Pacific/Honolulu,56467,42.30,,31,1,,,,,,1.40,11.00,4.00,0.28,"$1,715.00",29.40,9,13,16.74430,4.86850
96709,HI,Ewa Beach,Honolulu,21.31810,-158.00730,Pacific/Honolulu,71857,33.90,,31,1,,,,,,1.40,11.00,4.00,0.28,"$1,715.00",29.40,9,13,8.83650,23.94290
96898,HI,Honolulu,Honolulu,21.32940,-157.84600,Pacific/Honolulu,425956,44.07,,31,1,,3,65.58,83.1,76.42,1.40,11.00,4.00,0.28,"$1,715.00",29.40,9,13,7.96130,7.68880
96797,HI,Waipahu,Honolulu,21.38580,-158.01030,Pacific/Honolulu,75109,37.60,,31,1,,,,,,1.40,11.00,4.00,0.28,"$1,715.00",29.40,9,13,11.80240,23.84800
96792,HI,Waianae,Honolulu,21.45690,-158.17590,Pacific/Honolulu,53456,31.50,,31,1,,,,,,1.40,11.00,4.00,0.28,"$1,715.00",29.40,9,13,30.45040,42.15950
50707,IA,Waterloo,Black Hawk,42.49200,-92.35220,America/Chicago,71401,37.77,33.410,31,1,46.6,,,,,0.33,8.53,6.00,1.57,"$2,315.00",27.90,8,11,85.74680,324.03150
52099,IA,Dubuque,Dubuque,42.50080,-90.70670,America/Chicago,75485,41.27,33.370,,,46.6,,,,,0.33,8.53,6.00,1.57,"$2,315.00",27.90,8,11,10.98840,263.44670
52246,IA,Iowa City,Johnson,41.65590,-91.53030,America/Chicago,87742,26.25,33.750,33,1,48.6,,,,,0.33,8.53,6.00,1.57,"$2,315.00",27.90,8,11,29.51850,310.33060
52499,IA,Cedar Rapids,Linn,41.96650,-91.67820,America/Chicago,145106,39.43,33.020,39,1,47.2,,,,,0.33,8.53,6.00,1.57,"$2,315.00",27.90,8,11,9.48710,335.72030
50983,IA,Des Moines,Polk,41.57250,-93.61050,America/Chicago,235949,32.16,31.930,36,1,49.2,90,30.09,60.02,109.27,0.33,8.53,6.00,1.57,"$2,315.00",27.90,8,11,6.12250,318.94780
50023,IA,Ankeny,Polk,41.72850,-93.60330,America/Chicago,63649,34.70,31.930,36,1,49.2,,,,,0.33,8.53,6.00,1.57,"$2,315.00",27.90,8,11,22.19110,335.24580
50398,IA,West Des Moines,Polk,41.55220,-93.78050,America/Chicago,68956,35.40,31.930,36,1,49.2,,,,,0.33,8.53,6.00,1.57,"$2,315.00",27.90,8,11,9.97780,321.66100
51503,IA,Council Bluffs,Pottawattamie,41.23690,-95.85170,America/Chicago,73180,38.90,30.870,31,1,49.4,,,,,0.33,8.53,6.00,1.57,"$2,315.00",27.90,8,11,136.92960,382.76580
52809,IA,Davenport,Scott,41.55630,-90.60520,America/Chicago,107275,36.92,34.880,44,1,48.9,,,,,0.33,8.53,6.00,1.57,"$2,315.00",27.90,8,11,14.48710,250.15140
50014,IA,Ames,Story,42.02590,-93.62150,America/Chicago,70595,22.56,31.710,,,47.7,,,,,0.33,8.53,6.00,1.57,"$2,315.00",27.90,8,11,54.80540,367.31890
51111,IA,Sioux City,Woodbury,42.49590,-96.39010,America/Chicago,88055,37.63,27.640,28,1,47.3,,,,,0.33,8.53,6.00,1.57,"$2,315.00",27.90,8,11,10.38510,440.41780
83799,ID,Boise,Ada,43.60070,-116.23120,America/Boise,261957,37.77,12.330,35,1,51,115,36.52,66.73,96.98,1.13,6.93,6.00,0.69,"$1,456.00",28.00,33,41,4.09010,269.21800
83680,ID,Meridian,Ada,43.61120,-116.39680,America/Boise,112059,34.25,12.330,35,1,51,,,,,1.13,6.93,6.00,0.69,"$1,456.00",28.00,33,41,14.93400,258.02390
83209,ID,Pocatello,Bannock,42.87240,-112.46460,America/Boise,79165,32.93,19.510,40,1,44,,,,,1.13,6.93,6.00,0.69,"$1,456.00",28.00,33,41,235.21010,154.75640
83415,ID,Idaho Falls,Bonneville,43.48720,-112.03620,America/Boise,114326,33.33,20.340,15,1,40.9,,,,,1.13,6.93,6.00,0.69,"$1,456.00",28.00,33,41,300.13140,98.45250
83607,ID,Caldwell,Canyon,43.64530,-116.65910,America/Boise,70561,31.95,9.550,23,1,51.3,,,,,1.13,6.93,6.00,0.69,"$1,456.00",28.00,33,41,36.24780,239.43590
83687,ID,Nampa,Canyon,43.58450,-116.56310,America/Boise,121562,32.43,9.550,23,1,51.3,,,,,1.13,6.93,6.00,0.69,"$1,456.00",28.00,33,41,27.48890,249.70400
83303,ID,Twin Falls,Twin Falls,42.56450,-114.46150,America/Boise,57589,34.10,12.520,15,1,46.8,,,,,1.13,6.93,6.00,0.69,"$1,456.00",28.00,33,41,181.20910,316.52650
62305,IL,Quincy,Adams,39.93350,-91.37990,America/Chicago,51297,42.70,36.770,39,1,52.4,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,145.55000,119.28510
61826,IL,Champaign,Champaign,40.11440,-88.27350,America/Chicago,96530,31.87,36.540,40,1,50.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,67.78500,203.41950
61803,IL,Urbana,Champaign,40.11060,-88.19720,America/Chicago,52391,30.55,36.540,40,1,50.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,73.32290,202.20340
60804,IL,Cicero,Cook,41.84450,-87.75930,America/Chicago,86560,28.50,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,6.53000,11.92200
60095,IL,Palatine,Cook,42.11810,-88.04300,America/Chicago,77560,26.33,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,19.25700,43.96510
60402,IL,Berwyn,Cook,41.84330,-87.79090,America/Chicago,64238,34.10,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,7.12570,14.47460
60467,IL,Orland Park,Cook,41.60740,-87.86190,America/Chicago,66437,46.25,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,21.84130,35.93980
60203,IL,Skokie,Cook,42.03590,-87.74000,America/Chicago,60688,43.75,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,15.03350,20.24070
60412,IL,Chicago Heights,Cook,41.51010,-87.63450,America/Chicago,57310,34.10,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,32.20480,40.75140
60827,IL,Chicago,Cook,41.83730,-87.68620,America/Chicago,2752229,34.59,34.440,54,2,48.9,18,57.72,76.36,106.32,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,7.91490,6.88010
60019,IL,Des Plaines,Cook,42.03450,-87.90090,America/Chicago,91707,40.40,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,6.22420,29.00200
60195,IL,Hoffman Estates,Cook,42.06390,-88.14680,America/Chicago,50734,39.20,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,22.12670,48.14120
60005,IL,Arlington Heights,Cook,42.09550,-87.98250,America/Chicago,79931,43.40,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,14.49630,38.49090
60208,IL,Evanston,Cook,42.04630,-87.69420,America/Chicago,82488,34.90,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,18.95800,19.80870
60453,IL,Oak Lawn,Cook,41.71390,-87.75280,America/Chicago,56095,42.30,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,8.01710,21.08400
60304,IL,Oak Park,Cook,41.88720,-87.78990,America/Chicago,51516,39.93,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,11.67390,13.96050
60196,IL,Schaumburg,Cook,42.03070,-88.08380,America/Chicago,76900,30.18,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,15.88450,41.87090
60056,IL,Mount Prospect,Cook,42.06410,-87.93750,America/Chicago,54938,41.30,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,9.88350,33.40850
60026,IL,Glenview,Cook,42.08250,-87.82160,America/Chicago,53725,46.05,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,13.44240,28.23820
60487,IL,Tinley Park,Cook,41.56700,-87.80500,America/Chicago,63548,40.55,34.440,54,2,48.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,24.74030,37.61740
60567,IL,Naperville,DuPage,41.74830,-88.16570,America/Chicago,167801,39.28,34.480,42,1,48.4,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,33.50470,47.26910
60148,IL,Lombard,DuPage,41.87420,-88.01570,America/Chicago,53323,39.80,34.480,42,1,48.4,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,14.79650,32.60690
60516,IL,Downers Grove,DuPage,41.79490,-88.01700,America/Chicago,57947,44.55,34.480,42,1,48.4,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,21.95880,33.96710
60189,IL,Wheaton,DuPage,41.85610,-88.10830,America/Chicago,61084,39.90,34.480,42,1,48.4,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,21.65760,40.34210
60599,IL,Aurora,Kane,41.76370,-88.29010,America/Chicago,210736,32.82,34.300,40,1,47.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,39.85990,56.77470
60124,IL,Elgin,Kane,42.03850,-88.32290,America/Chicago,125148,35.33,34.300,40,1,47.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,35.18080,60.70150
60175,IL,St. Charles,Kane,41.91930,-88.31090,America/Chicago,58418,41.50,34.300,40,1,47.9,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,34.22570,57.22550
60073,IL,Round Lake,Lake,42.34350,-88.10580,America/Chicago,62144,32.90,33.140,40,1,47.6,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,43.82700,65.50090
60087,IL,Waukegan,Lake,42.36970,-87.87160,America/Chicago,100725,32.65,33.140,40,1,47.6,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,43.57440,58.58440
62535,IL,Decatur,Macon,39.85560,-88.93370,America/Chicago,83853,39.48,37.360,42,1,51.7,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,63.54320,246.95430
60039,IL,Crystal Lake,McHenry,42.23330,-88.33510,America/Chicago,59243,41.20,33.980,42,1,47.1,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,45.41150,71.00500
61790,IL,Normal,McLean,40.52180,-88.98810,America/Chicago,55714,24.90,36.440,42,1,50,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,7.87220,189.08570
61791,IL,Bloomington,McLean,40.47570,-88.97030,America/Chicago,85433,27.53,36.440,42,1,50,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,4.60390,192.33990
61656,IL,Peoria,Peoria,40.75200,-89.61530,America/Chicago,135306,35.64,35.080,41,1,50.4,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,11.77030,208.20040
62796,IL,Springfield,Sangamon,39.77100,-89.65380,America/Chicago,140877,42.09,36.220,41,1,52.3,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,8.38510,188.41630
62226,IL,Belleville,St. Clair,38.51650,-89.99000,America/Chicago,93383,40.40,39.030,,,55.2,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,13.83850,137.06860
60586,IL,Plainfield,Will,41.62060,-88.22520,America/Chicago,99110,34.53,35.330,43,1,49.3,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,43.34580,57.57170
60490,IL,Bolingbrook,Will,41.69030,-88.10190,America/Chicago,75752,34.60,35.330,43,1,49.3,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,30.88960,44.86150
60586,IL,Joliet,Will,41.51890,-88.14990,America/Chicago,131275,33.94,35.330,43,1,49.3,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,44.41590,59.18270
61126,IL,Rockford,Winnebago,42.25970,-89.06410,America/Chicago,185055,40.43,33.770,40,1,47.4,,,,,4.95,,6.25,2.27,"$4,419.00",27.80,25,22,7.65160,126.44320
46897,IN,Fort Wayne,Allen,41.08860,-85.14370,America/Indiana/Indianapolis,322592,36.35,35.460,41,1,49.3,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,12.97940,224.24750
47203,IN,Columbus,Bartholomew,39.20930,-85.91830,America/Indiana/Indianapolis,72906,40.05,41.370,38,1,53,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,65.06320,329.64580
47307,IN,Muncie,Delaware,40.19890,-85.39500,America/Indiana/Indianapolis,92529,31.16,38.590,37,1,50.5,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,81.25330,263.95100
46528,IN,Goshen,Elkhart,41.57430,-85.83080,America/Indiana/Indianapolis,61380,34.20,35.250,37,1,48.1,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,43.10070,152.38850
46517,IN,Elkhart,Elkhart,41.69160,-85.96280,America/Indiana/Indianapolis,101098,36.53,35.250,37,1,48.1,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,29.49260,139.08630
46290,IN,Carmel,Hamilton,39.96500,-86.14600,America/Indiana/Indianapolis,88186,40.50,38.150,40,1,50.8,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,30.31750,246.06450
46062,IN,Noblesville,Hamilton,40.03540,-86.00420,America/Indiana/Indianapolis,79134,35.70,38.150,40,1,50.8,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,43.17840,245.67810
46256,IN,Fishers,Hamilton,39.95890,-85.96610,America/Indiana/Indianapolis,90021,34.50,38.150,40,1,50.8,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,38.82590,254.58610
46965,IN,Kokomo,Howard,40.46400,-86.12770,America/Indiana/Indianapolis,74765,41.65,37.740,39,1,50.2,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,20.57470,200.76460
46184,IN,Greenwood,Johnson,39.60190,-86.10730,America/Indiana/Indianapolis,89413,38.70,40.760,,,51.9,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,20.52300,283.27450
46308,IN,Crown Point,Lake,41.41410,-87.34570,America/Chicago,65993,40.70,36.030,44,1,49.1,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,53.42030,56.30200
46409,IN,Gary,Lake,41.59060,-87.34720,America/Chicago,79847,37.83,36.030,44,1,49.1,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,40.05250,39.11430
46394,IN,Hammond,Lake,41.61690,-87.49100,America/Chicago,71872,33.83,36.030,44,1,49.1,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,28.71450,30.83740
46018,IN,Anderson,Madison,40.08910,-85.68930,America/Indiana/Indianapolis,77818,42.16,38.520,39,1,50.8,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,66.13120,256.53220
46298,IN,Indianapolis,Marion,39.77710,-86.14580,America/Indiana/Indianapolis,961016,36.46,39.200,47,1,51.5,104,30.69,61.82,120.19,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,14.33970,264.41040
47408,IN,Bloomington,Monroe,39.16370,-86.52570,America/Indiana/Indianapolis,135190,26.93,42.920,29,1,52.1,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,64.68260,315.54790
46385,IN,Valparaiso,Porter,41.47820,-87.05070,America/Chicago,83341,39.35,36.510,43,1,48.8,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,66.15580,64.89600
46546,IN,Mishawaka,St. Joseph,41.67360,-86.16690,America/Indiana/Indianapolis,57533,38.00,37.200,41,1,48.3,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,13.08380,122.74440
46699,IN,South Bend,St. Joseph,41.67670,-86.26960,America/Indiana/Indianapolis,148728,36.91,37.200,41,1,48.3,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,5.32400,114.31380
47996,IN,West Lafayette,Tippecanoe,40.44320,-86.92390,America/Indiana/Indianapolis,73466,21.50,38.020,37,1,50.4,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,69.07900,169.74440
47909,IN,Lafayette,Tippecanoe,40.39900,-86.85940,America/Indiana/Indianapolis,107960,34.08,38.020,37,1,50.4,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,65.88830,176.25730
47750,IN,Evansville,Vanderburgh,37.98810,-87.53410,America/Chicago,186946,40.17,43.940,39,1,55.9,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,158.73470,359.34340
47809,IN,Terre Haute,Vigo,39.46540,-87.37630,America/Indiana/Indianapolis,97728,36.40,39.650,39,1,52.5,,,,,3.23,,7.00,0.85,"$1,207.00",29.60,30,16,96.84380,268.89670
66049,KS,Lawrence,Douglas,38.95970,-95.26410,America/Chicago,103802,28.10,36.200,,,54.4,,,,,3.10,5.70,6.50,1.41,"$2,137.00",28.60,15,10,60.53130,178.05650
66283,KS,Overland Park,Johnson,38.88700,-94.68700,America/Chicago,193285,34.86,37.090,35,1,54.3,,,,,3.10,5.70,6.50,1.41,"$2,137.00",28.60,15,10,45.71560,195.28310
66286,KS,Shawnee,Johnson,39.01580,-94.80760,America/Chicago,74363,38.30,37.090,35,1,54.3,,,,,3.10,5.70,6.50,1.41,"$2,137.00",28.60,15,10,32.35950,206.32670
66250,KS,Lenexa,Johnson,38.96090,-94.80180,America/Chicago,54517,38.00,37.090,35,1,54.3,,,,,3.10,5.70,6.50,1.41,"$2,137.00",28.60,15,10,38.19940,205.44610
66063,KS,Olathe,Johnson,38.88320,-94.81980,America/Chicago,140977,34.45,37.090,35,1,54.3,,,,,3.10,5.70,6.50,1.41,"$2,137.00",28.60,15,10,46.97680,203.23580
66506,KS,Manhattan,Riley,39.18860,-96.60460,America/Chicago,65587,26.80,31.730,,,53.6,,,,,3.10,5.70,6.50,1.41,"$2,137.00",28.60,15,10,163.26910,147.65690
67402,KS,Salina,Saline,38.81370,-97.61430,America/Chicago,51469,38.00,28.800,,,54.5,,,,,3.10,5.70,6.50,1.41,"$2,137.00",28.60,15,10,130.37300,129.20780
67278,KS,Wichita,Sedgwick,37.68960,-97.34420,America/Chicago,429843,34.56,30.640,38,1,56.3,120,23.86,58.91,105.16,3.10,5.70,6.50,1.41,"$2,137.00",28.60,15,10,8.98390,55.21650
66699,KS,Topeka,Shawnee,39.03460,-95.69550,America/Chicago,165703,38.03,34.730,41,1,54,,,,,3.10,5.70,6.50,1.41,"$2,137.00",28.60,15,10,89.53530,159.45650
66160,KS,Kansas City,Wyandotte,39.12340,-94.74430,America/Chicago,158187,32.68,36.170,45,1,54.1,,,,,3.10,5.70,6.50,1.41,"$2,137.00",28.60,15,10,19.54640,202.18040
41042,KY,Florence,Boone,38.99000,-84.64700,America/New_York,53724,37.00,41.520,36,1,53.4,,,,,5.00,,6.00,0.86,"$1,210.00",27.90,27,9,6.78090,255.29990
42304,KY,Owensboro,Daviess,37.75740,-87.11730,America/Chicago,86601,39.70,44.860,39,1,56.2,,,,,5.00,,6.00,0.86,"$1,210.00",27.90,27,9,129.66210,379.55150
40598,KY,Lexington,Fayette,38.04230,-84.45870,America/New_York,324218,36.71,45.050,38,1,54.1,121,26.9,54.73,121.58,5.00,,6.00,0.86,"$1,210.00",27.90,27,9,12.90760,215.42110
40622,KY,Frankfort,Franklin,38.19240,-84.86430,America/New_York,51872,41.50,44.680,,,54.4,,,,,5.00,,6.00,0.86,"$1,210.00",27.90,27,9,28.48770,251.54950
42702,KY,Elizabethtown,Hardin,37.70300,-85.87700,America/New_York,52063,38.70,47.010,39,1,55.2,,,,,5.00,,6.00,0.86,"$1,210.00",27.90,27,9,53.85600,297.51300
40299,KY,Louisville,Jefferson,38.16630,-85.64850,America/New_York,765637,38.88,44.170,42,1,55.3,89,33.86,75.6,113.19,5.00,,6.00,0.86,"$1,210.00",27.90,27,9,7.70200,319.84310
40476,KY,Richmond,Madison,37.73060,-84.29260,America/New_York,62172,33.90,45.970,,,55.1,,,,,5.00,,6.00,0.86,"$1,210.00",27.90,27,9,43.73800,203.46410
42003,KY,Paducah,McCracken,37.07110,-88.64360,America/Chicago,58488,43.60,47.460,40,1,57.2,,,,,5.00,,6.00,0.86,"$1,210.00",27.90,27,9,194.48430,320.44460
42104,KY,Bowling Green,Warren,36.97190,-86.43730,America/Chicago,118948,36.10,49.110,39,1,57.2,,,,,5.00,,6.00,0.86,"$1,210.00",27.90,27,9,96.65250,279.82830
71172,LA,Bossier City,Bossier,32.52270,-93.66660,America/Chicago,80828,35.45,,36,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,17.14700,150.80560
71166,LA,Shreveport,Caddo,32.46560,-93.79560,America/Chicago,226621,37.38,,35,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,3.51930,139.26720
70629,LA,Lake Charles,Calcasieu,30.20120,-93.21220,America/Chicago,131412,36.64,,43,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,117.68390,136.12710
70898,LA,Baton Rouge,East Baton Rouge,30.44180,-91.13100,America/Chicago,393678,32.79,,39,1,,101,32.38,69.48,86.43,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,10.31820,332.53480
70563,LA,New Iberia,Iberia,30.00490,-91.82020,America/Chicago,62431,37.70,,,,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,27.49300,257.40520
70072,LA,Marrero,Jefferson,29.88710,-90.11270,America/Chicago,56687,38.00,,39,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,18.32310,241.91630
70056,LA,Gretna,Jefferson,29.91010,-90.05150,America/Chicago,56428,36.50,,39,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,21.94590,235.65280
70055,LA,Metairie,Jefferson,29.99770,-90.17800,America/Chicago,138792,42.20,,39,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,7.71930,246.19980
70141,LA,Kenner,Jefferson,30.01090,-90.25490,America/Chicago,68141,38.15,,39,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,1.96870,253.36000
70598,LA,Lafayette,Lafayette,30.20840,-92.03230,America/Chicago,167793,35.14,,40,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,4.30910,242.24420
70726,LA,Denham Springs,Livingston,30.47430,-90.95940,America/Chicago,80805,35.20,,40,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,19.36310,319.66260
70195,LA,New Orleans,Orleans,30.06870,-89.92880,America/Chicago,431539,37.28,,27,1,,44,41.47,76.35,83.91,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,32.77900,221.43940
71217,LA,Monroe,Ouachita,32.51830,-92.07740,America/Chicago,88791,34.50,,33,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,3.81270,240.03270
71294,LA,West Monroe,Ouachita,32.51200,-92.15130,America/Chicago,57895,37.90,,33,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,10.65310,238.22350
71348,LA,Alexandria,Rapides,31.29230,-92.47020,America/Chicago,60831,37.23,,22,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,129.36800,266.37550
70433,LA,Covington,St. Tammany,30.48080,-90.11220,America/Chicago,58775,40.70,,37,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,55.97710,238.75030
70471,LA,Mandeville,St. Tammany,30.37510,-90.09040,America/Chicago,50194,41.65,,37,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,45.39750,235.88340
70469,LA,Slidell,St. Tammany,30.28810,-89.78260,America/Chicago,92891,39.10,,37,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,56.24650,206.12010
70404,LA,Hammond,Tangipahoa,30.50610,-90.45630,America/Chicago,53002,29.23,,25,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,60.10730,271.83990
70363,LA,Houma,Terrebonne,29.57990,-90.70580,America/Chicago,86421,36.30,,24,1,,,,,,2.00,6.00,4.45,0.55,$890.00,29.80,50,37,63.09940,305.39460
