ID,NAME,ST_ABBREV,TOTPOP_CY,MEDAGE_CY,MALES_CY,FEMALES_CY,MEDMAGE_CY,MEDFAGE_CY
35094,Leeds,AL,15494,41.1,7549,7945,40,42.1
36606,Mobile,AL,18799,35.7,8893,9906,34.4,36.9
36042,Honoraville,AL,1263,42.6,616,647,41.8,43.5
36320,Cottonwood,AL,3974,44.5,1970,2004,42.9,45.9
35462,Eutaw,AL,5719,43,2649,3070,40.1,45.3
36583,Tibbie,AL,733,40.4,373,360,39.3,41.9
36108,Montgomery,AL,19759,37.8,9255,10504,35.4,39.9
36915,Needham,AL,744,42.2,367,377,40.7,44
35216,Birmingham,AL,35893,35.5,17128,18765,33.5,37.7
35906,Rainbow City,AL,9882,43.3,4737,5145,41.8,44.7
36475,Repton,AL,1990,45.8,1000,990,43.7,47.5
35580,Parrish,AL,3904,44,1901,2003,42.9,45.1
35963,Dawson,AL,2012,40.9,1002,1010,40.3,41.5
35235,Birmingham,AL,19585,38.1,9037,10548,36.4,39.6
35234,Birmingham,AL,6198,43.4,3003,3195,43.8,43
35072,Goodwater,AL,4948,45.7,2401,2547,44.5,46.8
36022,Deatsville,AL,14259,36.3,7460,6799,35.4,37.3
35976,Guntersville,AL,16779,45.1,8252,8527,43.5,46.6
36350,Midland City,AL,7900,38.6,3793,4107,37.9,39.2
36804,Opelika,AL,18690,38.3,9196,9494,37.7,38.9
35176,Vandiver,AL,940,45.1,479,461,42.9,47.1
35974,Geraldine,AL,1720,40.7,840,880,40.4,41
35014,Alpine,AL,4543,43.3,2434,2109,41.9,45
35470,Livingston,AL,6011,33.2,2776,3235,32.5,33.9
36105,Montgomery,AL,11663,41.7,5391,6272,38.1,45
36088,Tuskegee Institute,AL,4544,24.4,1933,2611,24.8,24.2
35473,Northport,AL,15589,38.3,7580,8009,36.8,39.8
36784,Thomasville,AL,7529,42,3520,4009,40.4,43.2
36502,Atmore,AL,18861,38.7,10498,8363,38,40
36720,Alberta,AL,1063,37.3,503,560,35.6,38.7
36258,Delta,AL,1528,43.7,779,749,42.9,44.6
35603,Decatur,AL,30450,41.2,14703,15747,40,42.4
35749,Harvest,AL,25613,38.5,13381,12232,37.9,39.1
36265,Jacksonville,AL,21375,32.7,10304,11071,31.7,33.7
35160,Talladega,AL,26479,41.3,13129,13350,40.1,42.6
35640,Hartselle,AL,24926,42.1,12252,12674,40.8,43.3
35149,Sycamore,AL,660,43.4,318,342,44,42.9
35006,Adger,AL,3226,43.3,1639,1587,42.1,44.4
36509,Bayou La Batre,AL,2054,37.7,1045,1009,36.5,38.9
35466,Gordo,AL,5355,41.1,2568,2787,40.5,41.7
35808,Huntsville,AL,1188,22.9,772,416,22.5,25.1
35214,Birmingham,AL,18954,42.7,8677,10277,40.1,44.7
36877,Smiths Station,AL,12657,39.5,6169,6488,38.6,40.5
35032,Bon Air,AL,69,29.5,29,40,28.8,30
36314,Black,AL,583,41.6,293,290,40.7,42.5
35671,Tanner,AL,2161,43.8,1081,1080,42.2,45.3
36585,Wagarville,AL,1004,42.4,498,506,41.2,43.6
35226,Birmingham,AL,33838,40.4,16193,17645,39,41.8
35209,Birmingham,AL,30608,30.7,14791,15817,30.2,31.2
36740,Forkland,AL,1796,43.3,904,892,39.5,47
36446,Fulton,AL,490,45.3,235,255,43.1,46.9
35120,Odenville,AL,15803,38.3,7959,7844,37.5,39
35446,Buhl,AL,2320,38.9,1159,1161,38.2,39.6
36528,Dauphin Island,AL,1342,56.6,696,646,57.6,55.7
35574,Kennedy,AL,1483,46.2,734,749,45,47.3
35143,Shelby,AL,3496,50.1,1761,1735,50,50.2
35474,Moundville,AL,6486,39.2,3147,3339,38.3,40.2
35504,Jasper,AL,13649,44.1,6735,6914,42.6,45.5
35064,Fairfield,AL,11121,37.5,4990,6131,32.7,41.7
36862,Lafayette,AL,6656,45.2,3209,3447,43,47.2
35959,Cedar Bluff,AL,4990,46.6,2470,2520,46.2,47
36047,Letohatchee,AL,1247,42.2,604,643,40.4,43.9
35759,Meridianville,AL,7916,40.5,3868,4048,39.4,41.5
35452,Coker,AL,5274,39.1,2629,2645,38.8,39.4
35654,Russellville,AL,8768,38.3,4465,4303,37.3,39.5
36575,Semmes,AL,19380,38.7,9671,9709,37.3,40
35744,Dutton,AL,2676,42.3,1329,1347,41.5,43.2
36858,Hatchechubbee,AL,636,50.1,306,330,49.2,50.7
36278,Wedowee,AL,4377,47.5,2220,2157,46.3,48.7
36544,Irvington,AL,13005,36.5,6476,6529,35.6,37.4
35677,Waterloo,AL,2020,45,1016,1004,45.4,44.4
35761,New Market,AL,12684,38.7,6248,6436,38.5,38.9
35960,Centre,AL,9852,47,4872,4980,45.4,48.6
35616,Cherokee,AL,4155,48.2,2030,2125,47.7,48.7
35184,West Blocton,AL,6087,39.3,3072,3015,38.5,40.2
35203,Birmingham,AL,4221,38.6,2616,1605,37.3,41.8
35206,Birmingham,AL,17380,38.7,8036,9344,35.4,41.5
36260,Eastaboga,AL,4258,40.6,2069,2189,40.6,40.6
35116,Morris,AL,4506,42.1,2185,2321,41.2,42.8
36034,Glenwood,AL,221,42,107,114,42.5,41.4
36041,Highland Home,AL,1618,39.9,800,818,39.3,40.4
36608,Mobile,AL,37114,36,17654,19460,34.3,37.6
36061,Perote,AL,560,44.5,282,278,41.4,46.8
36271,Ohatchee,AL,6222,43.5,3187,3035,42.5,44.6
36736,Dixons Mills,AL,1461,39.1,704,757,38.5,39.5
35033,Bremen,AL,3566,44.7,1780,1786,45.3,44.1
35221,Birmingham,AL,4566,46.1,2055,2511,42.5,49.2
36352,Newton,AL,5188,41.5,2592,2596,40.2,42.7
36456,Mc Kenzie,AL,1818,47.3,913,905,45.8,48.7
35806,Huntsville,AL,24614,35.3,11981,12633,35.1,35.5
36003,Autaugaville,AL,1734,43.7,870,864,41.6,45.7
36768,Pine Apple,AL,982,46.7,480,502,42.9,49.6
36560,Mount Vernon,AL,3689,41.1,1795,1894,40.3,42
36323,Elba,AL,8124,43.6,4085,4039,41.5,45.9
35553,Double Springs,AL,4574,45,2269,2305,43.4,46.5
36619,Mobile,AL,14633,39.9,7134,7499,39.2,40.5
36480,Uriah,AL,1854,46.4,959,895,43.9,48.5
36349,Malvern,AL,101,43.8,51,50,44.2,43.3
36576,Silverhill,AL,4680,37.5,2304,2376,36,38.9
36916,Pennington,AL,920,47.1,444,476,46.8,47.4
35089,Kellyton,AL,2026,43,985,1041,41.1,44.4
35803,Huntsville,AL,27131,45.8,13248,13883,44,47.2
35975,Groveoak,AL,1049,43.5,537,512,42.7,44.3
35173,Trussville,AL,26940,41.7,13063,13877,40.4,42.9
35548,Brilliant,AL,1547,46.1,748,799,44.8,47.2
35764,Paint Rock,AL,530,43.9,267,263,43.6,44.3
35223,Birmingham,AL,11647,46.5,5600,6047,46.1,46.9
36521,Chunchula,AL,5641,38.8,2830,2811,38.2,39.4
35133,Remlap,AL,3914,41.9,1944,1970,41.3,42.5
36742,Gallion,AL,2590,43.6,1283,1307,42.5,45
36442,Florala,AL,3994,46.5,1982,2012,44.4,48.8
36451,Grove Hill,AL,4809,42.1,2322,2487,40.7,43.3
35578,Nauvoo,AL,5168,43.3,2596,2572,42.7,43.9
35146,Springville,AL,12109,41.9,6643,5466,40.7,43.5
35401,Tuscaloosa,AL,37952,24.5,18336,19616,24.6,24.4
36728,Catherine,AL,524,41,246,278,40,42
35218,Birmingham,AL,7245,37.9,3330,3915,36.1,39.3
35618,Courtland,AL,2060,43.4,976,1084,40.6,45.9
36255,Cragford,AL,971,44.1,495,476,43.1,45.2
35973,Gaylesville,AL,2950,46.8,1471,1479,46.5,47.1
35204,Birmingham,AL,11923,38.1,5695,6228,34.5,42
35068,Fultondale,AL,8199,37.3,3876,4323,36.4,38.2
36420,Andalusia,AL,11428,41.9,5498,5930,39.5,44.2
35007,Alabaster,AL,28701,36.8,14040,14661,35.7,37.9
36353,Newville,AL,2048,44.7,1001,1047,44.4,45
35769,Scottsboro,AL,9755,45.6,4739,5016,44.1,47
35552,Detroit,AL,927,43.3,476,451,42.3,44.6
35765,Pisgah,AL,3887,43.6,1945,1942,42.4,44.9
36374,Skipperville,AL,986,46.3,486,500,46.3,46.4
35031,Blountsville,AL,8195,40.5,4112,4083,39.8,41.2
36008,Booth,AL,16,42.5,10,6,35,50
35456,Duncanville,AL,4284,40.4,2153,2131,39.6,41.2
36362,Fort Rucker,AL,4593,24,2522,2071,24.5,23.2
35046,Clanton,AL,5307,41.8,2644,2663,41.5,42.1
35079,Hayden,AL,8733,40.3,4327,4406,39.7,40.9
36569,St. Stephens,AL,982,43.1,491,491,41.9,44.4
35457,Echola,AL,130,42.5,66,64,42.5,42.5
36477,Samson,AL,4387,43.4,2166,2221,41.2,45.5
36751,Lower Peach Tree,AL,468,37.9,225,243,35.2,40.2
36551,Loxley,AL,9607,38.7,4989,4618,38.2,39.4
36530,Elberta,AL,7929,45.5,3963,3966,44.3,46.6
36116,Montgomery,AL,45476,32.5,20968,24508,30.6,34.1
36611,Mobile,AL,6418,36.4,2992,3426,34.1,38.3
36761,Minter,AL,1210,42.7,586,624,38.6,45.8
36482,Whatley,AL,799,43.3,369,430,42.6,43.8
36112,Montgomery,AL,1726,31,1318,408,32.5,24
35601,Decatur,AL,34299,37.5,17092,17207,36.2,39.1
36863,Lanett,AL,10977,43.9,5222,5755,42.4,45.2
35151,Sylacauga,AL,6728,44.1,3339,3389,43.9,44.4
35222,Birmingham,AL,8402,39.4,4100,4302,38.7,40.2
36250,Alexandria,AL,4569,41.4,2252,2317,40.1,42.7
36460,Monroeville,AL,11656,41,5560,6096,38.6,43.3
36610,Mobile,AL,11889,36.2,5733,6156,33.3,39.6
36006,Billingsley,AL,1566,39.1,779,787,38.7,39.4
35045,Clanton,AL,15139,39.3,7355,7784,38.3,40.3
36264,Heflin,AL,8938,42.3,4467,4471,40.8,43.8
35554,Eldridge,AL,967,45.7,488,479,45.6,45.9
35772,Stevenson,AL,5013,42.8,2477,2536,41.5,43.9
35205,Birmingham,AL,18990,33.2,9723,9267,33.5,32.9
36024,Eclectic,AL,5738,45.8,2830,2908,45.1,46.4
35233,Birmingham,AL,3667,23.2,1728,1939,24.4,22.4
36749,Jones,AL,1159,42.8,569,590,42,43.5
35171,Thorsby,AL,3436,39,1719,1717,38.4,39.8
36435,Coy,AL,1041,45.5,524,517,44.2,47.2
35215,Birmingham,AL,47380,34.2,21634,25746,31.8,36.1
36016,Clayton,AL,5215,37.7,3357,1858,36,42.7
36071,Rutledge,AL,982,42.6,479,503,41.9,43.5
99583,False Pass,AK,35,44.4,27,8,44.2,45
99775,Fairbanks,AK,1618,21.9,908,710,22.1,21.5
99750,Kivalina,AK,713,30.4,433,280,32.8,26.9
99563,Chevak,AK,985,23.9,531,454,23.8,24
99747,Kaktovik,AK,246,29.8,135,111,30.2,29.5
99611,Kenai,AK,15167,37.7,7859,7308,37.3,38.2
99929,Wrangell,AK,2337,48.4,1224,1113,48.9,47.9
99683,Trapper Creek,AK,602,51.7,324,278,53.2,50.2
99926,Metlakatla,AK,1493,36.1,783,710,36.7,35.4
99508,Anchorage,AK,37190,31.4,18575,18615,30.6,32.2
99730,Central,AK,97,38.5,54,43,40,37.5
99660,St. Paul Island,AK,468,40.9,286,182,42.5,38.2
99820,Angoon,AK,457,46.7,258,199,49.4,42.2
99762,Nome,AK,3968,32.8,2096,1872,33.2,32.3
99780,Tok,AK,1651,43.9,866,785,44.8,42.9
99655,Quinhagak,AK,748,26.3,397,351,26.1,26.4
99732,Chicken,AK,,,,,,
99653,Port Alsworth,AK,159,30.2,77,82,31.8,28.8
99901,Ketchikan,AK,13855,39.4,7096,6759,38.7,40
99612,King Cove,AK,945,41.4,578,367,41.6,40.9
99668,Sleetmute,AK,37,29.2,20,17,30,27.5
99752,Kotzebue,AK,3246,28.5,1644,1602,28.8,28.1
99751,Kobuk,AK,153,25.3,77,76,25.8,25
99575,Crooked Creek,AK,110,32.5,59,51,34.2,30.8
99765,Nulato,AK,253,33.6,141,112,32.8,34.4
99691,Nikolai,AK,89,38.8,48,41,40,37.5
99722,Arctic Village,AK,148,32.5,83,65,35.3,28.5
99572,Cooper Landing,AK,366,52.1,196,170,52.8,51.3
99801,Juneau,AK,31296,38.8,15966,15330,38.6,39.1
99921,Craig,AK,1585,38.2,842,743,39.5,36.7
99637,Toksook Bay,AK,606,25.3,329,277,25.8,24.7
99766,Point Hope,AK,687,28,354,333,29.7,25.8
99585,Marshall,AK,516,22.8,275,241,22,23.6
99516,Anchorage,AK,21334,44.8,10803,10531,44.8,44.7
99579,Egegik,AK,62,39.2,36,26,40,37.5
99540,Indian,AK,362,46.9,204,158,45.8,48.2
99678,Togiak,AK,892,26.6,465,427,26.3,26.9
99744,Anderson,AK,308,48.1,177,131,48.9,46.6
99547,Atka,AK,60,41.3,38,22,43.3,37.5
99835,Sitka,AK,9299,39.7,4682,4617,39.1,40.3
99777,Tanana,AK,234,38.5,132,102,39.3,36.7
99712,Fairbanks,AK,15275,41,7925,7350,41.3,40.6
99755,Denali National Park,AK,39,44.2,20,19,47.5,41.3
99785,Brevig Mission,AK,398,24.5,202,196,26.4,22.4
99746,Huslia,AK,262,30.9,143,119,31.6,30.3
99636,New Stuyahok,AK,513,25.2,276,237,25,25.5
99588,Glennallen,AK,965,42.2,498,467,43.8,40.5
99518,Anchorage,AK,10506,35.2,5276,5230,34.8,35.7
99625,Levelock,AK,237,29.2,116,121,31,27.7
99704,Clear,AK,35,48.1,21,14,49.2,45
99742,Gambell,AK,696,28,349,347,29.8,26.2
99649,Pilot Point,AK,64,40,38,26,42.5,37.5
99553,Akutan,AK,1031,44.3,769,262,43.8,45.9
99643,Old Harbor,AK,223,34.8,126,97,35.8,33.9
99833,Petersburg,AK,3006,43.5,1544,1462,44.7,42.2
99674,Sutton,AK,2574,40.4,1749,825,37.8,47.5
99679,Tuluksak,AK,381,26.4,191,190,27.1,25.8
99631,Moose Pass,AK,218,52.3,118,100,52.7,51.7
99658,St. Marys,AK,645,25.3,332,313,25.1,25.4
99675,Takotna,AK,44,45,24,20,40,50
99783,Wales,AK,269,24.4,146,123,26.7,22
99720,Allakaket,AK,187,32.5,102,85,34.2,30.5
99651,Platinum,AK,9,18.8,6,3,20,17.5
99825,Elfin Cove,AK,91,53.9,48,43,55,52.5
99627,Mc Grath,AK,346,40.7,189,157,41.9,39.3
99605,Hope,AK,128,52.3,69,59,52.9,51.5
99824,Douglas,AK,2145,37.2,1064,1081,36.2,38.3
99549,Port Heiden,AK,96,39.3,56,40,41.7,36.7
99681,Tununak,AK,333,25.1,181,152,25.8,24.3
99688,Willow,AK,2517,48.7,1345,1172,49.8,47.5
99645,Palmer,AK,31266,36.2,15808,15458,35.6,36.7
99647,Pedro Bay,AK,41,28.1,19,22,28.8,27.5
99501,Anchorage,AK,18139,37.1,9718,8421,36.9,37.4
99723,Barrow,AK,4261,29.9,2160,2101,30.1,29.7
99506,Jber,AK,7502,22.2,4148,3354,22.2,22.2
99656,Red Devil,AK,27,33.8,14,13,35,32.5
99778,Teller,AK,255,24.7,131,124,26.6,22.5
99568,Clam Gulch,AK,462,52,250,212,53.3,50.8
99690,Nightmute,AK,287,25.1,156,131,25.8,24.4
99661,Sand Point,AK,987,40.4,619,368,40.6,40.1
99731,Fort Greely,AK,360,33.6,225,135,38.2,25.7
99739,Elim,AK,338,24.5,184,154,25.6,23.1
99903,Meyers Chuck,AK,20,56.3,11,9,56.3,56.3
99768,Ruby,AK,164,30.5,88,76,31,30
99621,Kwethluk,AK,740,26.5,373,367,27.2,25.9
99606,Iliamna,AK,379,30.9,198,181,34.1,28
99685,Unalaska,AK,3872,40.8,2640,1232,41.2,40
99689,Yakutat,AK,623,41.8,340,283,43.8,39
99789,Nuiqsut,AK,495,33.3,302,193,35.5,30.1
99556,Anchor Point,AK,2420,47.9,1268,1152,49.6,46.2
99626,Lower Kalskag,AK,289,31.2,148,141,32.1,30.2
99721,Anaktuvuk Pass,AK,328,30,180,148,30.6,29.5
99832,Pelican,AK,104,52.5,54,50,54,50
99633,Naknek,AK,517,44.9,278,239,45.6,43.9
99502,Anchorage,AK,25177,35.5,12510,12667,35,36
99561,Chefornak,AK,429,25.1,219,210,25.7,24.4
99670,South Naknek,AK,79,41.9,41,38,41.3,42.5
99774,Stevens Village,AK,108,38,60,48,38.3,37.5
99757,Lake Minchumina,AK,17,37.5,11,6,37.5,40
99590,Grayling,AK,185,27.9,94,91,28.9,26.9
99702,Eielson Afb,AK,3006,22.6,1684,1322,22.4,23
99580,Ekwok,AK,116,25,63,53,25.4,24.5
99589,Goodnews Bay,AK,250,26.3,132,118,26.1,26.4
99558,Anvik,AK,81,26.9,41,40,28.1,26
99686,Valdez,AK,3799,37.8,2005,1794,38.3,37.2
99759,Point Lay,AK,192,28.3,98,94,29.5,26.7
99687,Wasilla,AK,285,43.1,152,133,44.4,41.6
99664,Seward,AK,4730,40.9,2745,1985,39.9,42.4
99650,Pilot Station,AK,595,25.1,305,290,24.9,25.3
99638,Nikolski,AK,18,48.3,13,5,48.8,47.5
99701,Fairbanks,AK,19644,33.3,10224,9420,32.8,34.1
99729,Cantwell,AK,430,44.1,236,194,46.5,41.9
99922,Hydaburg,AK,617,39.2,363,254,39.4,38.8
99613,King Salmon,AK,290,46,159,131,47.5,42.9
99505,Jber,AK,6158,22.7,3627,2531,22.9,22.2
99841,Tenakee Springs,AK,41,48.1,26,15,51.7,37.5
99551,Akiachak,AK,811,26.5,408,403,27.1,26
99684,Unalakleet,AK,705,32.4,375,330,33,31.9
99665,Shageluk,AK,79,26.9,40,39,27.5,26.5
99741,Galena,AK,488,37.7,246,242,37.8,37.5
99640,Nondalton,AK,154,30,75,79,31.3,28.9
99615,Kodiak,AK,12946,33.3,6823,6123,32.8,33.8
99662,Scammon Bay,AK,504,24.1,269,235,24,24.2
99644,Ouzinkie,AK,177,39.8,94,83,40.8,38.5
99607,Kalskag,AK,215,30.4,110,105,31.1,29.6
99641,Nunapitchuk,AK,509,24.7,266,243,24.3,25.1
99577,Eagle River,AK,27604,36,13794,13810,35.4,36.5
99622,Kwigillingok,AK,347,25.3,177,170,25.5,25
99734,Prudhoe Bay,AK,2501,48,2223,278,48.3,45.9
99919,Thorne Bay,AK,493,48.3,285,208,49,47.2
99630,Mekoryuk,AK,196,25.6,106,90,26.1,25
99663,Seldovia,AK,401,37.6,212,189,38.1,36.9
99782,Wainwright,AK,564,27.8,308,256,27.6,28
99760,Nenana,AK,359,49.5,188,171,50.9,47.5
99776,Tanacross,AK,37,46.3,21,16,52.5,40
99587,Girdwood,AK,2297,38,1279,1018,38.5,37.5
99657,Russian Mission,AK,270,22.8,140,130,22,23.5
99609,Kasigluk,AK,584,24.6,304,280,23.8,25.4
99918,Coffman Cove,AK,127,52.3,79,48,53.1,51
99758,Minto,AK,521,45.7,281,240,46.8,44.1
99743,Healy,AK,1012,44.1,554,458,46.3,42.1
99672,Sterling,AK,4082,46.8,2143,1939,47,46.5
99576,Dillingham,AK,2332,34.1,1193,1139,33.6,34.5
99623,Wasilla,AK,27803,35,14596,13207,35.5,34.4
99749,Kiana,AK,383,25.7,214,169,25.8,25.5
99604,Hooper Bay,AK,1148,24,617,531,23.8,24.2
99781,Venetie,AK,158,32.9,88,70,34.3,31
99826,Gustavus,AK,419,52.3,222,197,53.7,50.2
99754,Koyukuk,AK,91,32.5,52,39,31.3,34.2
99550,Port Lions,AK,324,39.3,169,155,40.6,37.8
99571,Cold Bay,AK,164,43.9,114,50,43.6,45
99764,Northway,AK,161,39.2,86,75,41,36.9
99564,Chignik,AK,127,39.7,73,54,40.6,38.3
99591,St. George Island,AK,100,42.1,63,37,44.5,37.5
99830,Kake,AK,522,45.7,274,248,46.1,45.3
99763,Noorvik,AK,758,25.8,419,339,26.3,25.1
99705,North Pole,AK,24350,33.4,12589,11761,33.7,33
99652,Big Lake,AK,10,60,6,4,60,60
99771,Shaktoolik,AK,257,31.9,137,120,32.2,31.7
99648,Perryville,AK,107,40.5,62,45,43.3,37.5
99667,Skwentna,AK,49,51.5,27,22,52.5,50
99748,Kaltag,AK,181,33.7,102,79,32.9,34.6
99829,Hoonah,AK,836,45.5,443,393,46.4,44.7
99788,Chalkyitsik,AK,68,32,38,30,33.3,30
99545,Kongiganak,AK,433,24.8,220,213,25.6,24
99620,Kotlik,AK,604,24.8,325,279,24.4,25.3
99546,Adak,AK,508,41.3,311,197,42.8,38.5
99784,White Mountain,AK,195,24.6,106,89,25.5,23.4
99745,Hughes,AK,73,30.6,39,34,33.8,28.3
99756,Manley Hot Springs,AK,92,53,47,45,54.2,51.3
99624,Larsen Bay,AK,114,35.7,65,49,37.5,34.2
99836,Port Alexander,AK,49,49.5,24,25,47.5,50.8
99628,Manokotak,AK,722,28.8,385,337,29.1,28.5
99772,Shishmaref,AK,575,24.1,310,265,26.5,21.5
99557,Aniak,AK,800,30.5,414,386,31.6,29.2
99786,Ambler,AK,261,25.5,132,129,25.8,25.3
99610,Kasilof,AK,1731,49.7,935,796,50.3,48.8
99634,Napakiak,AK,363,26.3,188,175,27.4,25.2
99923,Hyder,AK,139,54.6,81,58,54.3,55
99574,Cordova,AK,2158,44.9,1141,1017,44.2,45.4
99503,Anchorage,AK,15058,34.9,7856,7202,35,34.8
99769,Savoonga,AK,685,27.5,341,344,29.5,25.6
99716,Two Rivers,AK,39,46.9,20,19,47.5,46.3
99925,Klawock,AK,771,44.7,402,369,45.4,43.9
99791,Atqasuk,AK,240,27.1,134,106,26.8,27.5
99555,Aleknagik,AK,220,30.2,116,104,30.9,29.5
99753,Koyuk,AK,340,25,185,155,26,23.8
99761,Noatak,AK,517,30.4,315,202,32.8,26.9
99709,Fairbanks,AK,31271,36.2,16325,14946,35.7,36.8
99504,Anchorage,AK,42834,33.4,21253,21581,32.2,34.7
99827,Haines,AK,2542,49.5,1296,1246,49.8,49.3
99603,Homer,AK,10307,44.1,5209,5098,44.1,44.1
99602,Holy Cross,AK,170,28.4,86,84,29.4,27.5
99693,Whittier,AK,290,39.6,165,125,41.4,37.2
99726,Bettles Field,AK,31,36.3,17,14,37.5,35
99770,Selawik,AK,763,22.7,396,367,23.7,21.5
99554,Alakanuk,AK,709,25,382,327,24.6,25.4
99927,Point Baker,AK,,,,,,
99659,St. Michael,AK,409,23.2,210,199,22.5,23.9
99608,Karluk,AK,37,38.8,22,15,45,32.5
99680,Tuntutuliak,AK,418,24.7,213,205,25.4,24
99677,Tatitlek,AK,84,40,51,33,42.5,36.3
99654,Wasilla,AK,40571,34.7,20559,20012,33.9,35.6
99703,Fort Wainwright,AK,7758,22.9,4567,3191,23.1,22.5
99578,Eek,AK,304,26.7,158,146,27.9,25.4
99727,Buckland,AK,418,22.9,227,191,23.6,21.6
99573,Copper Center,AK,1379,44.2,736,643,46.4,41.3
99736,Deering,AK,123,22.1,70,53,22.8,20.6
99773,Shungnak,AK,264,25,134,130,25,25
99581,Emmonak,AK,798,24.7,432,366,24.4,25.1
99740,Fort Yukon,AK,589,38.4,327,262,40.8,36.9
99586,Gakona,AK,518,45,284,234,45.4,44.7
99669,Soldotna,AK,14387,41.6,7293,7094,41.1,42.1
99950,Ketchikan,AK,460,51.5,282,178,52.4,50
99569,Clarks Point,AK,64,30,33,31,29.4,30.8
99692,Dutch Harbor,AK,394,41.4,273,121,41.5,41.1
99724,Beaver,AK,80,33,45,35,35.5,29.2
99507,Anchorage,AK,39330,34,19654,19676,33.3,34.6
99733,Circle,AK,101,38.5,56,45,37.5,39.2
99767,Rampart,AK,26,32.5,14,12,35,30
99840,Skagway,AK,1044,43.3,535,509,44,42.5
99671,Stebbins,AK,568,23.2,296,272,22.5,23.9
99567,Chugiak,AK,9924,39.3,5056,4868,39.7,38.9
99548,Chignik Lake,AK,161,39.8,91,70,40.5,38.8
99515,Anchorage,AK,22992,36.5,11379,11613,36.4,36.7
99714,Salcha,AK,1525,40.8,796,729,41.8,39.8
99737,Delta Junction,AK,4481,37.9,2502,1979,38.9,36.6
99676,Talkeetna,AK,2174,49.5,1151,1023,49.9,49
99559,Bethel,AK,7557,28.7,3926,3631,28.9,28.4
99614,Kipnuk,AK,655,25.1,335,320,25.6,24.6
99632,Mountain Village,AK,1050,25.2,544,506,25.1,25.4
99682,Tyonek,AK,313,45.3,240,73,47.3,33.1
99517,Anchorage,AK,17013,38.4,8600,8413,37.8,39
99639,Ninilchik,AK,1207,54,650,557,55.4,52.5
85363,Youngtown,AZ,7112,39.5,3400,3712,37.2,42
85933,Overgaard,AZ,2954,59.5,1487,1467,59.7,59.2
85006,Phoenix,AZ,28021,30.3,14449,13572,30.4,30.1
86437,Valentine,AZ,233,59.5,126,107,60.6,58.3
85050,Phoenix,AZ,31576,38.8,15170,16406,37.9,39.6
86515,Window Rock,AZ,2981,32.9,1472,1509,30.2,35.6
86032,Joseph City,AZ,1362,28.9,652,710,28.4,29.3
85351,Sun City,AZ,29608,74.7,12460,17148,74.3,75
85024,Phoenix,AZ,25943,36.7,12643,13300,35.8,37.6
85356,Wellton,AZ,5676,51.9,2856,2820,52.8,51.1
85935,Pinetop,AZ,4643,50.9,2355,2288,49.7,52
85305,Glendale,AZ,13494,32.5,6725,6769,31.9,33.1
85142,Queen Creek,AZ,71644,31.2,35489,36155,30.7,31.7
86044,Tonalea,AZ,3544,28.2,1741,1803,27.9,28.5
85375,Sun City West,AZ,29165,75.7,12881,16284,75.9,75.6
86445,Willow Beach,AZ,342,63.8,181,161,64.9,62.6
85937,Snowflake,AZ,8556,37.8,4327,4229,37,38.6
85501,Globe,AZ,13690,45,6965,6725,43.1,47
85622,Green Valley,AZ,6350,73.3,2879,3471,74.2,72.4
85286,Chandler,AZ,47820,34.6,23540,24280,34,35.2
85008,Phoenix,AZ,60792,28.7,31533,29259,28.8,28.5
85544,Pine,AZ,2899,62.8,1459,1440,63.1,62.7
85054,Phoenix,AZ,8029,36.7,4005,4024,36.5,36.9
85543,Pima,AZ,6135,30.8,3071,3064,30.3,31.3
85637,Sonoita,AZ,723,53.9,357,366,54.6,53.3
85335,El Mirage,AZ,35548,30.1,17600,17948,29.2,30.9
86029,Sun Valley,AZ,314,33.5,171,143,33.5,33.4
85249,Chandler,AZ,45757,37.7,22321,23436,37.4,38
85942,Woodruff,AZ,93,45.6,48,45,45,46.3
85714,Tucson,AZ,14639,33.4,7244,7395,32.2,34.5
85132,Florence,AZ,36949,36.8,25952,10997,35.7,41.5
86322,Camp Verde,AZ,13637,46,7004,6633,44.1,47.7
85253,Paradise Valley,AZ,18837,52.7,9240,9597,52.7,52.6
85201,Mesa,AZ,51120,31.7,25541,25579,31,32.5
85210,Mesa,AZ,40685,31.5,20960,19725,31.7,31.2
86321,Bagdad,AZ,2128,32.6,1165,963,32.5,32.8
85284,Tempe,AZ,19960,46.2,9793,10167,45.8,46.5
85640,Tumacacori,AZ,90,52.1,44,46,50,53.8
85215,Mesa,AZ,16194,54.7,7789,8405,53.2,55.9
85705,Tucson,AZ,59469,33.5,29986,29483,33.1,34
86046,Williams,AZ,7789,46.1,3950,3839,45.9,46.3
86413,Golden Valley,AZ,15604,50.4,9726,5878,46.1,56.1
86333,Mayer,AZ,6594,54.2,3415,3179,54.1,54.2
85349,San Luis,AZ,30262,28.8,17124,13138,29.1,28.2
86406,Lake Havasu City,AZ,25536,53.8,12527,13009,53,54.5
85120,Apache Junction,AZ,32016,53.9,15628,16388,52.2,55.5
85328,Cibola,AZ,1429,48.5,760,669,49.5,47.6
86017,Munds Park,AZ,700,57.9,366,334,58.6,57.1
85607,Douglas,AZ,21141,33.7,11247,9894,32.7,35.3
86018,Parks,AZ,1045,51.8,543,502,52.4,51.2
86436,Topock,AZ,2169,62.2,1121,1048,62.7,61.7
